seed,sequence,exact,initial,expected,predicted,fingerprint_before,fingerprint_after,step,action,source_roles,result
11,pair-4-3,true,15462480110177555221|15747275680438082171|4075752428486718280|18071359927273442452|1378754978042066308|17260443961510038039,4075752428486718280|15462480110177555221|15462480110177555221|18071359927273442452|1378754978042066308|17260443961510038039,4075752428486718280|15462480110177555221|15462480110177555221|18071359927273442452|1378754978042066308|17260443961510038039,3358304842011781655,3358304842011781655,1,2293636354634379151,0|0|2|3|4|5,15462480110177555221|15462480110177555221|4075752428486718280|18071359927273442452|1378754978042066308|17260443961510038039
11,pair-4-3,true,15462480110177555221|15747275680438082171|4075752428486718280|18071359927273442452|1378754978042066308|17260443961510038039,4075752428486718280|15462480110177555221|15462480110177555221|18071359927273442452|1378754978042066308|17260443961510038039,4075752428486718280|15462480110177555221|15462480110177555221|18071359927273442452|1378754978042066308|17260443961510038039,3358304842011781655,3358304842011781655,2,12805619413933798077,2|0|1|3|4|5,4075752428486718280|15462480110177555221|15462480110177555221|18071359927273442452|1378754978042066308|17260443961510038039
11,pair-4-5,true,18067748088954056045|2355266020412104847|7959957293807048811|4460425498505506286|357425603710898363|6924836606428530228,18067748088954056045|18067748088954056045|7959957293807048811|4460425498505506286|6924836606428530228|357425603710898363,18067748088954056045|18067748088954056045|7959957293807048811|4460425498505506286|6924836606428530228|357425603710898363,3358304842011781655,3358304842011781655,1,2293636354634379151,0|0|2|3|4|5,18067748088954056045|18067748088954056045|7959957293807048811|4460425498505506286|357425603710898363|6924836606428530228
11,pair-4-5,true,18067748088954056045|2355266020412104847|7959957293807048811|4460425498505506286|357425603710898363|6924836606428530228,18067748088954056045|18067748088954056045|7959957293807048811|4460425498505506286|6924836606428530228|357425603710898363,18067748088954056045|18067748088954056045|7959957293807048811|4460425498505506286|6924836606428530228|357425603710898363,3358304842011781655,3358304842011781655,2,9745817227723914138,0|1|2|3|5|4,18067748088954056045|18067748088954056045|7959957293807048811|4460425498505506286|6924836606428530228|357425603710898363
11,pair-5-0,true,834609199703670314|16459073694209291576|4754193142669416489|11607624713197803897|12369318774236379193|2263372179243810460,834609199703670314|16459073694209291576|4754193142669416489|11607624713197803897|2263372179243810460|12369318774236379193,834609199703670314|16459073694209291576|4754193142669416489|11607624713197803897|2263372179243810460|12369318774236379193,3358304842011781655,3358304842011781655,1,9745817227723914138,0|1|2|3|5|4,834609199703670314|16459073694209291576|4754193142669416489|11607624713197803897|2263372179243810460|12369318774236379193
11,pair-5-0,true,834609199703670314|16459073694209291576|4754193142669416489|11607624713197803897|12369318774236379193|2263372179243810460,834609199703670314|16459073694209291576|4754193142669416489|11607624713197803897|2263372179243810460|12369318774236379193,834609199703670314|16459073694209291576|4754193142669416489|11607624713197803897|2263372179243810460|12369318774236379193,3358304842011781655,3358304842011781655,2,15361045833303181827,0|1|2|3|4|5,834609199703670314|16459073694209291576|4754193142669416489|11607624713197803897|2263372179243810460|12369318774236379193
11,pair-5-1,true,12575053772379624569|2521829321507207555|1244052370806230047|1647821261852214894|3416627809503919249|14553930674283019060,2521829321507207555|12575053772379624569|1244052370806230047|1647821261852214894|14553930674283019060|3416627809503919249,2521829321507207555|12575053772379624569|1244052370806230047|1647821261852214894|14553930674283019060|3416627809503919249,3358304842011781655,3358304842011781655,1,9745817227723914138,0|1|2|3|5|4,12575053772379624569|2521829321507207555|1244052370806230047|1647821261852214894|14553930674283019060|3416627809503919249
11,pair-5-1,true,12575053772379624569|2521829321507207555|1244052370806230047|1647821261852214894|3416627809503919249|14553930674283019060,2521829321507207555|12575053772379624569|1244052370806230047|1647821261852214894|14553930674283019060|3416627809503919249,2521829321507207555|12575053772379624569|1244052370806230047|1647821261852214894|14553930674283019060|3416627809503919249,3358304842011781655,3358304842011781655,2,11176955002749797833,1|0|2|3|4|5,2521829321507207555|12575053772379624569|1244052370806230047|1647821261852214894|14553930674283019060|3416627809503919249
11,pair-5-2,true,10512371336313192600|13781678182316591158|4138004110149958763|14529803861804610677|15350906030356990874|2137922897206569045,13781678182316591158|4138004110149958763|10512371336313192600|14529803861804610677|2137922897206569045|15350906030356990874,13781678182316591158|4138004110149958763|10512371336313192600|14529803861804610677|2137922897206569045|15350906030356990874,3358304842011781655,3358304842011781655,1,9745817227723914138,0|1|2|3|5|4,10512371336313192600|13781678182316591158|4138004110149958763|14529803861804610677|2137922897206569045|15350906030356990874
11,pair-5-2,true,10512371336313192600|13781678182316591158|4138004110149958763|14529803861804610677|15350906030356990874|2137922897206569045,13781678182316591158|4138004110149958763|10512371336313192600|14529803861804610677|2137922897206569045|15350906030356990874,13781678182316591158|4138004110149958763|10512371336313192600|14529803861804610677|2137922897206569045|15350906030356990874,3358304842011781655,3358304842011781655,2,7825451306859147830,1|2|0|3|4|5,13781678182316591158|4138004110149958763|10512371336313192600|14529803861804610677|2137922897206569045|15350906030356990874
11,pair-5-3,true,8089571186314449186|13188997799861722636|13144437000044772470|6001934720920028917|4975462331551317557|4195055114805960072,13144437000044772470|8089571186314449186|13188997799861722636|6001934720920028917|4195055114805960072|4975462331551317557,13144437000044772470|8089571186314449186|13188997799861722636|6001934720920028917|4195055114805960072|4975462331551317557,3358304842011781655,3358304842011781655,1,9745817227723914138,0|1|2|3|5|4,8089571186314449186|13188997799861722636|13144437000044772470|6001934720920028917|4195055114805960072|4975462331551317557
11,pair-5-3,true,8089571186314449186|13188997799861722636|13144437000044772470|6001934720920028917|4975462331551317557|4195055114805960072,13144437000044772470|8089571186314449186|13188997799861722636|6001934720920028917|4195055114805960072|4975462331551317557,13144437000044772470|8089571186314449186|13188997799861722636|6001934720920028917|4195055114805960072|4975462331551317557,3358304842011781655,3358304842011781655,2,12805619413933798077,2|0|1|3|4|5,13144437000044772470|8089571186314449186|13188997799861722636|6001934720920028917|4195055114805960072|4975462331551317557
11,pair-5-4,true,12275207031133549087|15944899816603783087|13423162319708021489|1526618732757943920|7922818061093906001|16827564495904215575,12275207031133549087|12275207031133549087|13423162319708021489|1526618732757943920|16827564495904215575|7922818061093906001,12275207031133549087|12275207031133549087|13423162319708021489|1526618732757943920|16827564495904215575|7922818061093906001,3358304842011781655,3358304842011781655,1,9745817227723914138,0|1|2|3|5|4,12275207031133549087|15944899816603783087|13423162319708021489|1526618732757943920|16827564495904215575|7922818061093906001
11,pair-5-4,true,12275207031133549087|15944899816603783087|13423162319708021489|1526618732757943920|7922818061093906001|16827564495904215575,12275207031133549087|12275207031133549087|13423162319708021489|1526618732757943920|16827564495904215575|7922818061093906001,12275207031133549087|12275207031133549087|13423162319708021489|1526618732757943920|16827564495904215575|7922818061093906001,3358304842011781655,3358304842011781655,2,2293636354634379151,0|0|2|3|4|5,12275207031133549087|12275207031133549087|13423162319708021489|1526618732757943920|16827564495904215575|7922818061093906001
11,length-3,true,15070411713116050312|5306271607362185188|13994898612045016704|1548423438246409040|4682035159498699511|2005436626921190244,15070411713116050312|13994898612045016704|5306271607362185188|1548423438246409040|2005436626921190244|4682035159498699511,15070411713116050312|13994898612045016704|5306271607362185188|1548423438246409040|2005436626921190244|4682035159498699511,3358304842011781655,3358304842011781655,1,11176955002749797833,1|0|2|3|4|5,5306271607362185188|15070411713116050312|13994898612045016704|1548423438246409040|4682035159498699511|2005436626921190244
11,length-3,true,15070411713116050312|5306271607362185188|13994898612045016704|1548423438246409040|4682035159498699511|2005436626921190244,15070411713116050312|13994898612045016704|5306271607362185188|1548423438246409040|2005436626921190244|4682035159498699511,15070411713116050312|13994898612045016704|5306271607362185188|1548423438246409040|2005436626921190244|4682035159498699511,3358304842011781655,3358304842011781655,2,7825451306859147830,1|2|0|3|4|5,15070411713116050312|13994898612045016704|5306271607362185188|1548423438246409040|4682035159498699511|2005436626921190244
11,length-3,true,15070411713116050312|5306271607362185188|13994898612045016704|1548423438246409040|4682035159498699511|2005436626921190244,15070411713116050312|13994898612045016704|5306271607362185188|1548423438246409040|2005436626921190244|4682035159498699511,15070411713116050312|13994898612045016704|5306271607362185188|1548423438246409040|2005436626921190244|4682035159498699511,3358304842011781655,3358304842011781655,3,9745817227723914138,0|1|2|3|5|4,15070411713116050312|13994898612045016704|5306271607362185188|1548423438246409040|2005436626921190244|4682035159498699511
11,length-3,true,13870708336425200032|2740276434670152707|6337599857372662949|15856153878720265238|11111658341864416739|16076293783779941825,13870708336425200032|2740276434670152707|2740276434670152707|15856153878720265238|11111658341864416739|16076293783779941825,13870708336425200032|2740276434670152707|2740276434670152707|15856153878720265238|11111658341864416739|16076293783779941825,3358304842011781655,3358304842011781655,1,7825451306859147830,1|2|0|3|4|5,2740276434670152707|6337599857372662949|13870708336425200032|15856153878720265238|11111658341864416739|16076293783779941825
11,length-3,true,13870708336425200032|2740276434670152707|6337599857372662949|15856153878720265238|11111658341864416739|16076293783779941825,13870708336425200032|2740276434670152707|2740276434670152707|15856153878720265238|11111658341864416739|16076293783779941825,13870708336425200032|2740276434670152707|2740276434670152707|15856153878720265238|11111658341864416739|16076293783779941825,3358304842011781655,3358304842011781655,2,2293636354634379151,0|0|2|3|4|5,2740276434670152707|2740276434670152707|13870708336425200032|15856153878720265238|11111658341864416739|16076293783779941825
11,length-3,true,13870708336425200032|2740276434670152707|6337599857372662949|15856153878720265238|11111658341864416739|16076293783779941825,13870708336425200032|2740276434670152707|2740276434670152707|15856153878720265238|11111658341864416739|16076293783779941825,13870708336425200032|2740276434670152707|2740276434670152707|15856153878720265238|11111658341864416739|16076293783779941825,3358304842011781655,3358304842011781655,3,12805619413933798077,2|0|1|3|4|5,13870708336425200032|2740276434670152707|2740276434670152707|15856153878720265238|11111658341864416739|16076293783779941825
